file,sheet,cell,value,python_type
result4-3.xlsx,调整购电量,A50,2025-03-21 00:00:00,datetime
result4-3.xlsx,调整购电量,A51,2025-03-22 00:00:00,datetime
result4-3.xlsx,调整购电量,A52,2025-03-23 00:00:00,datetime
result4-3.xlsx,调整购电量,A53,2025-03-24 00:00:00,datetime
result4-3.xlsx,调整购电量,A54,2025-03-25 00:00:00,datetime
result4-3.xlsx,调整购电量,A55,2025-03-26 00:00:00,datetime
result4-3.xlsx,调整购电量,A56,2025-03-27 00:00:00,datetime
result4-3.xlsx,调整购电量,A57,2025-03-28 00:00:00,datetime
result4-3.xlsx,调整购电量,A58,2025-03-29 00:00:00,datetime
result4-3.xlsx,调整购电量,A59,2025-03-30 00:00:00,datetime
result4-3.xlsx,调整购电量,A60,2025-03-31 00:00:00,datetime
result4-3.xlsx,调整购电量,A61,2025-04-01 00:00:00,datetime
result4-3.xlsx,调整购电量,A62,2025-04-02 00:00:00,datetime
result4-3.xlsx,调整购电量,A63,2025-04-03 00:00:00,datetime
result4-3.xlsx,调整购电量,A64,2025-04-04 00:00:00,datetime
result4-3.xlsx,调整购电量,A65,2025-04-05 00:00:00,datetime
result4-3.xlsx,调整购电量,A66,2025-04-06 00:00:00,datetime
result4-3.xlsx,调整购电量,A67,2025-04-07 00:00:00,datetime
result4-3.xlsx,调整购电量,A68,2025-04-08 00:00:00,datetime
result4-3.xlsx,调整购电量,A69,2025-04-09 00:00:00,datetime
result4-3.xlsx,调整购电量,A70,2025-04-10 00:00:00,datetime
result4-3.xlsx,调整购电量,A71,2025-04-11 00:00:00,datetime
result4-3.xlsx,调整购电量,A72,2025-04-12 00:00:00,datetime
result4-3.xlsx,调整购电量,A73,2025-04-13 00:00:00,datetime
result4-3.xlsx,调整购电量,A74,2025-04-14 00:00:00,datetime
result4-3.xlsx,调整购电量,A75,2025-04-15 00:00:00,datetime
result4-3.xlsx,调整购电量,A76,2025-04-16 00:00:00,datetime
result4-3.xlsx,调整购电量,A77,2025-04-17 00:00:00,datetime
result4-3.xlsx,调整购电量,A78,2025-04-18 00:00:00,datetime
result4-3.xlsx,调整购电量,A79,2025-04-19 00:00:00,datetime
result4-3.xlsx,调整购电量,A80,2025-04-20 00:00:00,datetime
result4-3.xlsx,调整购电量,A81,2025-04-21 00:00:00,datetime
result4-3.xlsx,调整购电量,A82,2025-04-22 00:00:00,datetime
result4-3.xlsx,调整购电量,A83,2025-04-23 00:00:00,datetime
result4-3.xlsx,调整购电量,A84,2025-04-24 00:00:00,datetime
result4-3.xlsx,调整购电量,A85,2025-04-25 00:00:00,datetime
result4-3.xlsx,调整购电量,A86,2025-04-26 00:00:00,datetime
result4-3.xlsx,调整购电量,A87,2025-04-27 00:00:00,datetime
result4-3.xlsx,调整购电量,A88,2025-04-28 00:00:00,datetime
result4-3.xlsx,调整购电量,A89,2025-04-29 00:00:00,datetime
result4-3.xlsx,调整购电量,A90,2025-04-30 00:00:00,datetime
result4-3.xlsx,调整购电量,A91,2025-05-01 00:00:00,datetime
result4-3.xlsx,调整购电量,A92,2025-05-02 00:00:00,datetime
result4-3.xlsx,调整购电量,A93,2025-05-03 00:00:00,datetime
result4-3.xlsx,调整购电量,A94,2025-05-04 00:00:00,datetime
result4-3.xlsx,调整购电量,A95,2025-05-05 00:00:00,datetime
result4-3.xlsx,调整购电量,A96,2025-05-06 00:00:00,datetime
result4-3.xlsx,调整购电量,A97,2025-05-07 00:00:00,datetime
result4-3.xlsx,调整购电量,A98,2025-05-08 00:00:00,datetime
result4-3.xlsx,调整购电量,A99,2025-05-09 00:00:00,datetime
result4-3.xlsx,调整购电量,A100,2025-05-10 00:00:00,datetime
result4-3.xlsx,调整购电量,A101,2025-05-11 00:00:00,datetime
result4-3.xlsx,调整购电量,A102,2025-05-12 00:00:00,datetime
result4-3.xlsx,调整购电量,A103,2025-05-13 00:00:00,datetime
result4-3.xlsx,调整购电量,A104,2025-05-14 00:00:00,datetime
result4-3.xlsx,调整购电量,A105,2025-05-15 00:00:00,datetime
result4-3.xlsx,调整购电量,A106,2025-05-16 00:00:00,datetime
result4-3.xlsx,调整购电量,A107,2025-05-17 00:00:00,datetime
result4-3.xlsx,调整购电量,A108,2025-05-18 00:00:00,datetime
result4-3.xlsx,调整购电量,A109,2025-05-19 00:00:00,datetime
result4-3.xlsx,调整购电量,A110,2025-05-20 00:00:00,datetime
result4-3.xlsx,调整购电量,A111,2025-05-21 00:00:00,datetime
result4-3.xlsx,调整购电量,A112,2025-05-22 00:00:00,datetime
result4-3.xlsx,调整购电量,A113,2025-05-23 00:00:00,datetime
result4-3.xlsx,调整购电量,A114,2025-05-24 00:00:00,datetime
result4-3.xlsx,调整购电量,A115,2025-05-25 00:00:00,datetime
result4-3.xlsx,调整购电量,A116,2025-05-26 00:00:00,datetime
result4-3.xlsx,调整购电量,A117,2025-05-27 00:00:00,datetime
result4-3.xlsx,调整购电量,A118,2025-05-28 00:00:00,datetime
result4-3.xlsx,调整购电量,A119,2025-05-29 00:00:00,datetime
result4-3.xlsx,调整购电量,A120,2025-05-30 00:00:00,datetime
result4-3.xlsx,调整购电量,A121,2025-05-31 00:00:00,datetime
result4-3.xlsx,调整购电量,A122,2025-06-01 00:00:00,datetime
result4-3.xlsx,调整购电量,A123,2025-06-02 00:00:00,datetime
result4-3.xlsx,调整购电量,A124,2025-06-03 00:00:00,datetime
result4-3.xlsx,调整购电量,A125,2025-06-04 00:00:00,datetime
result4-3.xlsx,调整购电量,A126,2025-06-05 00:00:00,datetime
result4-3.xlsx,调整购电量,A127,2025-06-06 00:00:00,datetime
result4-3.xlsx,调整购电量,A128,2025-06-07 00:00:00,datetime
result4-3.xlsx,调整购电量,A129,2025-06-08 00:00:00,datetime
result4-3.xlsx,调整购电量,A130,2025-06-09 00:00:00,datetime
result4-3.xlsx,调整购电量,A131,2025-06-10 00:00:00,datetime
result4-3.xlsx,调整购电量,A132,2025-06-11 00:00:00,datetime
result4-3.xlsx,调整购电量,A133,2025-06-12 00:00:00,datetime
result4-3.xlsx,调整购电量,A134,2025-06-13 00:00:00,datetime
result4-3.xlsx,调整购电量,A135,2025-06-14 00:00:00,datetime
result4-3.xlsx,调整购电量,A136,2025-06-15 00:00:00,datetime
result4-3.xlsx,调整购电量,A137,2025-06-16 00:00:00,datetime
result4-3.xlsx,调整购电量,A138,2025-06-17 00:00:00,datetime
result4-3.xlsx,调整购电量,A139,2025-06-18 00:00:00,datetime
result4-3.xlsx,调整购电量,A140,2025-06-19 00:00:00,datetime
result4-3.xlsx,调整购电量,A141,2025-06-20 00:00:00,datetime
result4-3.xlsx,调整购电量,A142,2025-06-21 00:00:00,datetime
result4-3.xlsx,调整购电量,A143,2025-06-22 00:00:00,datetime
result4-3.xlsx,调整购电量,A144,2025-06-23 00:00:00,datetime
result4-3.xlsx,调整购电量,A145,2025-06-24 00:00:00,datetime
result4-3.xlsx,调整购电量,A146,2025-06-25 00:00:00,datetime
result4-3.xlsx,调整购电量,A147,2025-06-26 00:00:00,datetime
result4-3.xlsx,调整购电量,A148,2025-06-27 00:00:00,datetime
result4-3.xlsx,调整购电量,A149,2025-06-28 00:00:00,datetime
result4-3.xlsx,调整购电量,A150,2025-06-29 00:00:00,datetime
result4-3.xlsx,调整购电量,A151,2025-06-30 00:00:00,datetime
result4-3.xlsx,调整购电量,A152,2025-07-01 00:00:00,datetime
result4-3.xlsx,调整购电量,A153,2025-07-02 00:00:00,datetime
result4-3.xlsx,调整购电量,A154,2025-07-03 00:00:00,datetime
result4-3.xlsx,调整购电量,A155,2025-07-04 00:00:00,datetime
result4-3.xlsx,调整购电量,A156,2025-07-05 00:00:00,datetime
result4-3.xlsx,调整购电量,A157,2025-07-06 00:00:00,datetime
result4-3.xlsx,调整购电量,A158,2025-07-07 00:00:00,datetime
result4-3.xlsx,调整购电量,A159,2025-07-08 00:00:00,datetime
result4-3.xlsx,调整购电量,A160,2025-07-09 00:00:00,datetime
result4-3.xlsx,调整购电量,A161,2025-07-10 00:00:00,datetime
result4-3.xlsx,调整购电量,A162,2025-07-11 00:00:00,datetime
result4-3.xlsx,调整购电量,A163,2025-07-12 00:00:00,datetime
result4-3.xlsx,调整购电量,A164,2025-07-13 00:00:00,datetime
result4-3.xlsx,调整购电量,A165,2025-07-14 00:00:00,datetime
result4-3.xlsx,调整购电量,A166,2025-07-15 00:00:00,datetime
result4-3.xlsx,调整购电量,A167,2025-07-16 00:00:00,datetime
result4-3.xlsx,调整购电量,A168,2025-07-17 00:00:00,datetime
result4-3.xlsx,调整购电量,A169,2025-07-18 00:00:00,datetime
result4-3.xlsx,调整购电量,A170,2025-07-19 00:00:00,datetime
result4-3.xlsx,调整购电量,A171,2025-07-20 00:00:00,datetime
result4-3.xlsx,调整购电量,A172,2025-07-21 00:00:00,datetime
result4-3.xlsx,调整购电量,A173,2025-07-22 00:00:00,datetime
result4-3.xlsx,调整购电量,A174,2025-07-23 00:00:00,datetime
result4-3.xlsx,调整购电量,A175,2025-07-24 00:00:00,datetime
result4-3.xlsx,调整购电量,A176,2025-07-25 00:00:00,datetime
result4-3.xlsx,调整购电量,A177,2025-07-26 00:00:00,datetime
result4-3.xlsx,调整购电量,A178,2025-07-27 00:00:00,datetime
result4-3.xlsx,调整购电量,A179,2025-07-28 00:00:00,datetime
result4-3.xlsx,调整购电量,A180,2025-07-29 00:00:00,datetime
result4-3.xlsx,调整购电量,A181,2025-07-30 00:00:00,datetime
result4-3.xlsx,调整购电量,A182,2025-07-31 00:00:00,datetime
result4-3.xlsx,调整购电量,A183,2025-08-01 00:00:00,datetime
result4-3.xlsx,调整购电量,A184,2025-08-02 00:00:00,datetime
result4-3.xlsx,调整购电量,A185,2025-08-03 00:00:00,datetime
result4-3.xlsx,调整购电量,A186,2025-08-04 00:00:00,datetime
result4-3.xlsx,调整购电量,A187,2025-08-05 00:00:00,datetime
result4-3.xlsx,调整购电量,A188,2025-08-06 00:00:00,datetime
result4-3.xlsx,调整购电量,A189,2025-08-07 00:00:00,datetime
result4-3.xlsx,调整购电量,A190,2025-08-08 00:00:00,datetime
result4-3.xlsx,调整购电量,A191,2025-08-09 00:00:00,datetime
result4-3.xlsx,调整购电量,A192,2025-08-10 00:00:00,datetime
result4-3.xlsx,调整购电量,A193,2025-08-11 00:00:00,datetime
result4-3.xlsx,调整购电量,A194,2025-08-12 00:00:00,datetime
result4-3.xlsx,调整购电量,A195,2025-08-13 00:00:00,datetime
result4-3.xlsx,调整购电量,A196,2025-08-14 00:00:00,datetime
result4-3.xlsx,调整购电量,A197,2025-08-15 00:00:00,datetime
result4-3.xlsx,调整购电量,A198,2025-08-16 00:00:00,datetime
result4-3.xlsx,调整购电量,A199,2025-08-17 00:00:00,datetime
result4-3.xlsx,调整购电量,A200,2025-08-18 00:00:00,datetime
result4-3.xlsx,调整购电量,A201,2025-08-19 00:00:00,datetime
result4-3.xlsx,调整购电量,A202,2025-08-20 00:00:00,datetime
result4-3.xlsx,调整购电量,A203,2025-08-21 00:00:00,datetime
result4-3.xlsx,调整购电量,A204,2025-08-22 00:00:00,datetime
result4-3.xlsx,调整购电量,A205,2025-08-23 00:00:00,datetime
result4-3.xlsx,调整购电量,A206,2025-08-24 00:00:00,datetime
result4-3.xlsx,调整购电量,A207,2025-08-25 00:00:00,datetime
result4-3.xlsx,调整购电量,A208,2025-08-26 00:00:00,datetime
result4-3.xlsx,调整购电量,A209,2025-08-27 00:00:00,datetime
result4-3.xlsx,调整购电量,A210,2025-08-28 00:00:00,datetime
result4-3.xlsx,调整购电量,A211,2025-08-29 00:00:00,datetime
result4-3.xlsx,调整购电量,A212,2025-08-30 00:00:00,datetime
result4-3.xlsx,调整购电量,A213,2025-08-31 00:00:00,datetime
result4-3.xlsx,调整购电量,A214,2025-09-01 00:00:00,datetime
result4-3.xlsx,调整购电量,A215,2025-09-02 00:00:00,datetime
result4-3.xlsx,调整购电量,A216,2025-09-03 00:00:00,datetime
result4-3.xlsx,调整购电量,A217,2025-09-04 00:00:00,datetime
result4-3.xlsx,调整购电量,A218,2025-09-05 00:00:00,datetime
result4-3.xlsx,调整购电量,A219,2025-09-06 00:00:00,datetime
result4-3.xlsx,调整购电量,A220,2025-09-07 00:00:00,datetime
result4-3.xlsx,调整购电量,A221,2025-09-08 00:00:00,datetime
result4-3.xlsx,调整购电量,A222,2025-09-09 00:00:00,datetime
result4-3.xlsx,调整购电量,A223,2025-09-10 00:00:00,datetime
result4-3.xlsx,调整购电量,A224,2025-09-11 00:00:00,datetime
result4-3.xlsx,调整购电量,A225,2025-09-12 00:00:00,datetime
result4-3.xlsx,调整购电量,A226,2025-09-13 00:00:00,datetime
result4-3.xlsx,调整购电量,A227,2025-09-14 00:00:00,datetime
result4-3.xlsx,调整购电量,A228,2025-09-15 00:00:00,datetime
result4-3.xlsx,调整购电量,A229,2025-09-16 00:00:00,datetime
result4-3.xlsx,调整购电量,A230,2025-09-17 00:00:00,datetime
result4-3.xlsx,调整购电量,A231,2025-09-18 00:00:00,datetime
result4-3.xlsx,调整购电量,A232,2025-09-19 00:00:00,datetime
result4-3.xlsx,调整购电量,A233,2025-09-20 00:00:00,datetime
result4-3.xlsx,调整购电量,A234,2025-09-21 00:00:00,datetime
result4-3.xlsx,调整购电量,A235,2025-09-22 00:00:00,datetime
result4-3.xlsx,调整购电量,A236,2025-09-23 00:00:00,datetime
result4-3.xlsx,调整购电量,A237,2025-09-24 00:00:00,datetime
result4-3.xlsx,调整购电量,A238,2025-09-25 00:00:00,datetime
result4-3.xlsx,调整购电量,A239,2025-09-26 00:00:00,datetime
result4-3.xlsx,调整购电量,A240,2025-09-27 00:00:00,datetime
result4-3.xlsx,调整购电量,A241,2025-09-28 00:00:00,datetime
result4-3.xlsx,调整购电量,A242,2025-09-29 00:00:00,datetime
result4-3.xlsx,调整购电量,A243,2025-09-30 00:00:00,datetime
result4-3.xlsx,调整购电量,A244,2025-10-01 00:00:00,datetime
result4-3.xlsx,调整购电量,A245,2025-10-02 00:00:00,datetime
result4-3.xlsx,调整购电量,A246,2025-10-03 00:00:00,datetime
result4-3.xlsx,调整购电量,A247,2025-10-04 00:00:00,datetime
result4-3.xlsx,调整购电量,A248,2025-10-05 00:00:00,datetime
result4-3.xlsx,调整购电量,A249,2025-10-06 00:00:00,datetime
result4-3.xlsx,调整购电量,A250,2025-10-07 00:00:00,datetime
result4-3.xlsx,调整购电量,A251,2025-10-08 00:00:00,datetime
result4-3.xlsx,调整购电量,A252,2025-10-09 00:00:00,datetime
result4-3.xlsx,调整购电量,A253,2025-10-10 00:00:00,datetime
result4-3.xlsx,调整购电量,A254,2025-10-11 00:00:00,datetime
result4-3.xlsx,调整购电量,A255,2025-10-12 00:00:00,datetime
result4-3.xlsx,调整购电量,A256,2025-10-13 00:00:00,datetime
result4-3.xlsx,调整购电量,A257,2025-10-14 00:00:00,datetime
result4-3.xlsx,调整购电量,A258,2025-10-15 00:00:00,datetime
result4-3.xlsx,调整购电量,A259,2025-10-16 00:00:00,datetime
result4-3.xlsx,调整购电量,A260,2025-10-17 00:00:00,datetime
result4-3.xlsx,调整购电量,A261,2025-10-18 00:00:00,datetime
result4-3.xlsx,调整购电量,A262,2025-10-19 00:00:00,datetime
result4-3.xlsx,调整购电量,A263,2025-10-20 00:00:00,datetime
result4-3.xlsx,调整购电量,A264,2025-10-21 00:00:00,datetime
result4-3.xlsx,调整购电量,A265,2025-10-22 00:00:00,datetime
result4-3.xlsx,调整购电量,A266,2025-10-23 00:00:00,datetime
result4-3.xlsx,调整购电量,A267,2025-10-24 00:00:00,datetime
result4-3.xlsx,调整购电量,A268,2025-10-25 00:00:00,datetime
result4-3.xlsx,调整购电量,A269,2025-10-26 00:00:00,datetime
result4-3.xlsx,调整购电量,A270,2025-10-27 00:00:00,datetime
result4-3.xlsx,调整购电量,A271,2025-10-28 00:00:00,datetime
result4-3.xlsx,调整购电量,A272,2025-10-29 00:00:00,datetime
result4-3.xlsx,调整购电量,A273,2025-10-30 00:00:00,datetime
result4-3.xlsx,调整购电量,A274,2025-10-31 00:00:00,datetime
result4-3.xlsx,调整购电量,A275,2025-11-01 00:00:00,datetime
result4-3.xlsx,调整购电量,A276,2025-11-02 00:00:00,datetime
result4-3.xlsx,调整购电量,A277,2025-11-03 00:00:00,datetime
result4-3.xlsx,调整购电量,A278,2025-11-04 00:00:00,datetime
result4-3.xlsx,调整购电量,A279,2025-11-05 00:00:00,datetime
result4-3.xlsx,调整购电量,A280,2025-11-06 00:00:00,datetime
result4-3.xlsx,调整购电量,A281,2025-11-07 00:00:00,datetime
result4-3.xlsx,调整购电量,A282,2025-11-08 00:00:00,datetime
result4-3.xlsx,调整购电量,A283,2025-11-09 00:00:00,datetime
result4-3.xlsx,调整购电量,A284,2025-11-10 00:00:00,datetime
result4-3.xlsx,调整购电量,A285,2025-11-11 00:00:00,datetime
result4-3.xlsx,调整购电量,A286,2025-11-12 00:00:00,datetime
result4-3.xlsx,调整购电量,A287,2025-11-13 00:00:00,datetime
result4-3.xlsx,调整购电量,A288,2025-11-14 00:00:00,datetime
result4-3.xlsx,调整购电量,A289,2025-11-15 00:00:00,datetime
result4-3.xlsx,调整购电量,A290,2025-11-16 00:00:00,datetime
result4-3.xlsx,调整购电量,A291,2025-11-17 00:00:00,datetime
result4-3.xlsx,调整购电量,A292,2025-11-18 00:00:00,datetime
result4-3.xlsx,调整购电量,A293,2025-11-19 00:00:00,datetime
result4-3.xlsx,调整购电量,A294,2025-11-20 00:00:00,datetime
result4-3.xlsx,调整购电量,A295,2025-11-21 00:00:00,datetime
result4-3.xlsx,调整购电量,A296,2025-11-22 00:00:00,datetime
result4-3.xlsx,调整购电量,A297,2025-11-23 00:00:00,datetime
result4-3.xlsx,调整购电量,A298,2025-11-24 00:00:00,datetime
result4-3.xlsx,调整购电量,A299,2025-11-25 00:00:00,datetime
result4-3.xlsx,调整购电量,A300,2025-11-26 00:00:00,datetime
result4-3.xlsx,调整购电量,A301,2025-11-27 00:00:00,datetime
result4-3.xlsx,调整购电量,A302,2025-11-28 00:00:00,datetime
result4-3.xlsx,调整购电量,A303,2025-11-29 00:00:00,datetime
result4-3.xlsx,调整购电量,A304,2025-11-30 00:00:00,datetime
result4-3.xlsx,调整购电量,A305,2025-12-01 00:00:00,datetime
result4-3.xlsx,调整购电量,A306,2025-12-02 00:00:00,datetime
result4-3.xlsx,调整购电量,A307,2025-12-03 00:00:00,datetime
result4-3.xlsx,调整购电量,A308,2025-12-04 00:00:00,datetime
result4-3.xlsx,调整购电量,A309,2025-12-05 00:00:00,datetime
result4-3.xlsx,调整购电量,A310,2025-12-06 00:00:00,datetime
result4-3.xlsx,调整购电量,A311,2025-12-07 00:00:00,datetime
result4-3.xlsx,调整购电量,A312,2025-12-08 00:00:00,datetime
result4-3.xlsx,调整购电量,A313,2025-12-09 00:00:00,datetime
result4-3.xlsx,调整购电量,A314,2025-12-10 00:00:00,datetime
result4-3.xlsx,调整购电量,A315,2025-12-11 00:00:00,datetime
result4-3.xlsx,调整购电量,A316,2025-12-12 00:00:00,datetime
result4-3.xlsx,调整购电量,A317,2025-12-13 00:00:00,datetime
result4-3.xlsx,调整购电量,A318,2025-12-14 00:00:00,datetime
result4-3.xlsx,调整购电量,A319,2025-12-15 00:00:00,datetime
result4-3.xlsx,调整购电量,A320,2025-12-16 00:00:00,datetime
result4-3.xlsx,调整购电量,A321,2025-12-17 00:00:00,datetime
result4-3.xlsx,调整购电量,A322,2025-12-18 00:00:00,datetime
result4-3.xlsx,调整购电量,A323,2025-12-19 00:00:00,datetime
result4-3.xlsx,调整购电量,A324,2025-12-20 00:00:00,datetime
result4-3.xlsx,调整购电量,A325,2025-12-21 00:00:00,datetime
result4-3.xlsx,调整购电量,A326,2025-12-22 00:00:00,datetime
result4-3.xlsx,调整购电量,A327,2025-12-23 00:00:00,datetime
result4-3.xlsx,调整购电量,A328,2025-12-24 00:00:00,datetime
result4-3.xlsx,调整购电量,A329,2025-12-25 00:00:00,datetime
result4-3.xlsx,调整购电量,A330,2025-12-26 00:00:00,datetime
result4-3.xlsx,调整购电量,A331,2025-12-27 00:00:00,datetime
result4-3.xlsx,调整购电量,A332,2025-12-28 00:00:00,datetime
result4-3.xlsx,调整购电量,A333,2025-12-29 00:00:00,datetime
result4-3.xlsx,调整购电量,A334,2025-12-30 00:00:00,datetime
result4-3.xlsx,调整购电量,A335,2025-12-31 00:00:00,datetime
result4-3.xlsx,充放电量,A1,日期,str
result4-3.xlsx,充放电量,B1,时间段,str
result4-3.xlsx,充放电量,C1,充电量,str
result4-3.xlsx,充放电量,D1,放电量,str
result4-3.xlsx,充放电量,E1,时刻,str
result4-3.xlsx,充放电量,F1,储电量,str
result4-3.xlsx,充放电量,A2,2025-02-01 00:00:00,datetime
result4-3.xlsx,充放电量,B2,0:00-4:00,str
result4-3.xlsx,充放电量,E2,00:00:00,time
result4-3.xlsx,充放电量,B3,4:00-8:00,str
result4-3.xlsx,充放电量,E3,24:00,str
result4-3.xlsx,充放电量,B4,8:00-12:00,str
result4-3.xlsx,充放电量,B5,12:00-16:00,str
result4-3.xlsx,充放电量,B6,16:00-20:00,str
result4-3.xlsx,充放电量,B7,20:00-24:00,str
result4-3.xlsx,充放电量,A8,2025-02-02 00:00:00,datetime
result4-3.xlsx,充放电量,B8,0:00-4:00,str
result4-3.xlsx,充放电量,E8,00:00:00,time
result4-3.xlsx,充放电量,B9,4:00-8:00,str
result4-3.xlsx,充放电量,E9,24:00,str
result4-3.xlsx,充放电量,B10,8:00-12:00,str
result4-3.xlsx,充放电量,B11,12:00-16:00,str
result4-3.xlsx,充放电量,B12,16:00-20:00,str
result4-3.xlsx,充放电量,B13,20:00-24:00,str
result4-3.xlsx,充放电量,A14,2025-03-20 00:00:00,datetime
result4-3.xlsx,充放电量,B14,0:00-4:00,str
result4-3.xlsx,充放电量,E14,00:00:00,time
result4-3.xlsx,充放电量,B15,4:00-8:00,str
result4-3.xlsx,充放电量,E15,24:00,str
result4-3.xlsx,充放电量,B16,8:00-12:00,str
result4-3.xlsx,充放电量,B17,12:00-16:00,str
result4-3.xlsx,充放电量,B18,16:00-20:00,str
result4-3.xlsx,充放电量,B19,20:00-24:00,str
result4-3.xlsx,充放电量,A20,⁝,str
result4-3.xlsx,充放电量,B20,⁝,str
result4-3.xlsx,充放电量,C20,⁝,str
result4-3.xlsx,充放电量,D20,⁝,str
result4-3.xlsx,充放电量,E20,⁝,str
result4-3.xlsx,充放电量,F20,⁝,str
result4-3.xlsx,充放电量,A21,2025-12-31 00:00:00,datetime
result4-3.xlsx,充放电量,B21,0:00-4:00,str
