policy,date,start,success,status,message,nit,nfev,initial_score_yuan,incumbent_score_yuan,final_score_yuan,selected_index
D56_mu0,2025-05-15,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,48624.745889813006,39844.52927924743,39844.52927924743,1
D56_mu0,2025-05-16,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71,125,16543.983011142536,15465.764626390022,15465.764626390022,1
D56_mu0,2025-05-16,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,256,24710.06031783738,15465.795580363634,15465.795580363634,1
D56_mu0,2025-05-17,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,151,248,17707.874238520242,16570.490963225577,16570.490963225577,1
D56_mu0,2025-05-17,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,293,27129.57452822307,16571.020401638576,16571.020401638576,1
D56_mu0,2025-05-18,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,147,214,40782.00433385396,39564.609493298885,39564.609493298885,1
D56_mu0,2025-05-18,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,233,49061.65288090478,39605.08479682052,39605.08479682052,1
D56_mu0,2025-05-19,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,39587.30436902664,38326.075372966305,38326.075372966305,1
D56_mu0,2025-05-19,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,46990.10486637614,38354.134811376854,38354.134811376854,1
D56_mu0,2025-05-20,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,39806.87102168491,38552.36749037093,38552.36749037093,1
D56_mu0,2025-05-20,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,47970.41649372288,38575.24413438987,38575.24413438987,1
D56_mu0,2025-05-21,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,239,40027.11558072101,38774.84999293031,38774.84999293031,1
D56_mu0,2025-05-21,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,227,48093.83957351949,38796.999666555195,38796.999666555195,1
D56_mu0,2025-05-22,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,244,39136.633249048165,37901.281034158696,37901.281034158696,1
D56_mu0,2025-05-22,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,226,46925.84516329717,37924.8176930601,37924.8176930601,1
D56_mu0,2025-05-23,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,118,237,16484.683642293814,15406.389786845106,15406.389786845106,1
D56_mu0,2025-05-23,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,228,24546.533950139168,15407.643063267791,15407.643063267791,1
D56_mu0,2025-05-24,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,265,17397.57039378481,16309.9269952934,16309.9269952934,1
D56_mu0,2025-05-24,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,271,25757.79145625187,16311.268381557955,16311.268381557955,1
D56_mu0,2025-05-25,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,39282.66964510865,38054.24046870722,38054.24046870722,1
D56_mu0,2025-05-25,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,231,47178.55381326928,38073.516393663216,38073.516393663216,1
D56_mu0,2025-05-26,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,265,38461.28039770094,37284.78989642421,37284.78989642421,1
D56_mu0,2025-05-26,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,142,202,46352.12378394906,37308.72214090837,37308.72214090837,1
D56_mu0,2025-05-27,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,135,210,39918.73380565459,38807.5476326494,38807.5476326494,1
D56_mu0,2025-05-27,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,233,48760.12899585225,38833.39917163593,38833.39917163593,1
D56_mu0,2025-05-28,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,247,38916.43264880889,37822.319004280165,37822.319004280165,1
D56_mu0,2025-05-28,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,223,46849.592389592864,37840.72072623137,37840.72072623137,1
D56_mu0,2025-05-29,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,143,233,38504.6392041562,37207.92831926155,37207.92831926155,1
D56_mu0,2025-05-29,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,224,46274.5216123271,37232.431143442474,37232.431143442474,1
D56_mu0,2025-05-30,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,244,16692.387948654738,15738.775196839986,15738.775196839986,1
D56_mu0,2025-05-30,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,158,260,25755.38964089518,15740.294283017776,15740.294283017776,1
D56_mu0,2025-05-31,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,296,16716.915928360253,15832.336293141832,15832.336293141832,1
D56_mu0,2025-05-31,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,147,257,25368.656304777083,15833.700702397464,15833.700702397464,1
D56_mu0,2025-06-01,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,39563.188077001454,38610.07876536258,38610.07876536258,1
D56_mu0,2025-06-01,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,247,48130.74096835881,38642.52132306141,38642.52132306141,1
D56_mu0,2025-06-02,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,244,42197.154320631555,41310.07036611031,41310.07036611031,1
D56_mu0,2025-06-02,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,50931.511884308384,41340.53995802166,41340.53995802166,1
D56_mu0,2025-06-03,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,44416.48886713467,43601.623547019124,43601.623547019124,1
D56_mu0,2025-06-03,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,227,52902.90151633396,43632.995676978724,43632.995676978724,1
D56_mu0,2025-06-04,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,232,45913.994546277914,45236.547601473205,45236.547601473205,1
D56_mu0,2025-06-04,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,158,259,54368.661027083785,45269.741126264256,45269.741126264256,1
D56_mu0,2025-06-05,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,230,47515.96455770667,46993.295635716895,46993.295635716895,1
D56_mu0,2025-06-05,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,229,55911.57555300875,47023.005933637294,47023.005933637294,1
D56_mu0,2025-06-06,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,261,19402.598785339414,18958.61462055852,18958.61462055852,4
D56_mu0,2025-06-06,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,239,27585.82723158439,18851.561337277508,18851.561337277508,4
D56_mu0,2025-06-07,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,273,20997.585614085492,20417.307264426665,20417.307264426665,4
D56_mu0,2025-06-07,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,28698.18252311167,20354.360064530738,20354.360064530738,4
D56_mu0,2025-06-08,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,59644.64873198451,58774.73984475396,58774.73984475396,1
D56_mu0,2025-06-08,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,272,70089.86044563871,58816.60536362308,58816.60536362308,1
D56_mu0,2025-06-09,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,57484.41270991281,56603.20685251606,56603.20685251606,1
D56_mu0,2025-06-09,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,231,64576.90996452034,56634.445533609985,56634.445533609985,1
D56_mu0,2025-06-10,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,116,175,58068.856065314256,57163.217750141586,57163.217750141586,1
D56_mu0,2025-06-10,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,239,65652.33432550805,57184.66194026554,57184.66194026554,1
D56_mu0,2025-06-11,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,175,58358.023945662884,57462.80732619859,57462.80732619859,1
D56_mu0,2025-06-11,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,150,214,66202.80811942852,57489.22300710942,57489.22300710942,1
D56_mu0,2025-06-12,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,229,59361.46502509814,58499.41672751409,58499.41672751409,1
D56_mu0,2025-06-12,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,233,67307.55148522036,58520.68667781903,58520.68667781903,1
D56_mu0,2025-06-13,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,232,27208.098684368655,26460.839051655425,26460.839051655425,1
D56_mu0,2025-06-13,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,182,32266.51420874341,26461.022595310296,26461.022595310296,1
D56_mu0,2025-06-14,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,278,27336.115567206085,26668.653793222842,26668.653793222842,4
D56_mu0,2025-06-14,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,251,32816.27684977938,26667.59462886369,26667.59462886369,4
D56_mu0,2025-06-15,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,230,58689.7417155062,57826.25069185698,57826.25069185698,1
D56_mu0,2025-06-15,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,222,66248.77911281382,57847.76775432578,57847.76775432578,1
D56_mu0,2025-06-16,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,227,58836.37590873294,57960.66906195506,57960.66906195506,1
D56_mu0,2025-06-16,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,66001.92037855432,57980.41880866773,57980.41880866773,1
D56_mu0,2025-06-17,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,230,58753.60216214374,57887.05010567112,57887.05010567112,1
D56_mu0,2025-06-17,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,227,66578.74687107465,57904.01355363497,57904.01355363497,1
D56_mu0,2025-06-18,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,227,59904.30285982314,59035.52623425153,59035.52623425153,1
D56_mu0,2025-06-18,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,239,68504.53308129596,59053.81084462787,59053.81084462787,1
D56_mu0,2025-06-19,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,54,58996.10245706579,58167.85076748845,58167.85076748845,4
D56_mu0,2025-06-19,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,228,66989.38692295135,58155.958261925945,58155.958261925945,4
D56_mu0,2025-06-20,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,249,26495.34444002353,25672.41536969357,25672.41536969357,4
D56_mu0,2025-06-20,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,158,269,31350.897295451785,25670.283445957768,25670.283445957768,4
D56_mu0,2025-06-21,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,249,26032.389037870616,25362.329481202043,25362.329481202043,1
D56_mu0,2025-06-21,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,258,31549.19409555294,25368.050999648203,25368.050999648203,1
D56_mu0,2025-06-22,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,222,56741.6375906237,55876.580260656636,55876.580260656636,1
D56_mu0,2025-06-22,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,226,63931.77943553602,55894.2930030976,55894.2930030976,1
D56_mu0,2025-06-23,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,233,56734.23067818972,55875.18621952186,55875.18621952186,1
D56_mu0,2025-06-23,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,64069.78204180462,55902.56879665706,55902.56879665706,1
D56_mu0,2025-06-24,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,225,56283.93999814761,55466.64560359658,55466.64560359658,1
D56_mu0,2025-06-24,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,216,63361.010022088274,55491.20675437746,55491.20675437746,1
D56_mu0,2025-06-25,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,56270.48720230467,55448.75525663177,55448.75525663177,1
D56_mu0,2025-06-25,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,257,63382.21810943765,55473.479879307175,55473.479879307175,1
D56_mu0,2025-06-26,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,245,56818.92138390054,56006.670397242786,56006.670397242786,1
D56_mu0,2025-06-26,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,131,64135.15548845707,56046.46630545223,56046.46630545223,1
D56_mu0,2025-06-27,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,270,24314.27162271593,23564.27340717982,23564.27340717982,1
D56_mu0,2025-06-27,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,89,29825.951955165558,23581.004868133292,23581.004868133292,1
D56_mu0,2025-06-28,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,24201.800538199284,23610.785897144207,23610.785897144207,4
D56_mu0,2025-06-28,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,247,30260.835102137564,23609.808719727276,23609.808719727276,4
D56_mu0,2025-06-29,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,248,56095.673335537205,55221.35001273203,55221.35001273203,1
D56_mu0,2025-06-29,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,231,63204.08032090149,55245.931723897505,55245.931723897505,1
D56_mu0,2025-06-30,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,221,56868.833346300766,55986.84751741773,55986.84751741773,1
D56_mu0,2025-06-30,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,172,264,64385.86381590145,56015.08523633261,56015.08523633261,1
D56_mu0,2025-07-01,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,57697.2686641528,56778.72426427498,56778.72426427498,1
D56_mu0,2025-07-01,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,241,66603.40785511301,56818.731708292704,56818.731708292704,1
D56_mu0,2025-07-02,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,226,57494.01137075017,56565.91668132557,56565.91668132557,1
D56_mu0,2025-07-02,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,147,214,67129.0299801453,56610.55002231201,56610.55002231201,1
D56_mu0,2025-07-03,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,56984.792604519374,56040.95931255361,56040.95931255361,1
D56_mu0,2025-07-03,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,66019.45570643536,56090.34098897171,56090.34098897171,1
D56_mu0,2025-07-04,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,253,25242.43113797907,24528.39826263079,24528.39826263079,4
D56_mu0,2025-07-04,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,246,32270.392380192305,24499.920396913443,24499.920396913443,4
D56_mu0,2025-07-05,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,257,26124.428415157523,25599.427319823437,25599.427319823437,4
D56_mu0,2025-07-05,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,261,33318.163609199655,25559.68733718883,25559.68733718883,4
D56_mu0,2025-07-06,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,251,54971.74481331921,53756.832443396044,53756.832443396044,1
D56_mu0,2025-07-06,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,242,62948.17695416754,53778.13099833816,53778.13099833816,1
D56_mu0,2025-07-07,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,244,55586.16253140183,54266.33162157426,54266.33162157426,1
D56_mu0,2025-07-07,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,64022.72988783923,54295.06361529542,54295.06361529542,1
D56_mu0,2025-07-08,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,244,65787.44229052134,64670.10260862304,64670.10260862304,1
D56_mu0,2025-07-08,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,227,75718.94254782717,64694.15991804698,64694.15991804698,1
D56_mu0,2025-07-09,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,250,62743.46526143878,61538.23952569211,61538.23952569211,1
D56_mu0,2025-07-09,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,249,69496.13982941987,61544.202273888186,61544.202273888186,1
D56_mu0,2025-07-10,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,242,63202.10659162218,61856.45759368786,61856.45759368786,1
D56_mu0,2025-07-10,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,254,69797.3921360449,61860.390564223606,61860.390564223606,1
D56_mu0,2025-07-11,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,247,31412.623651844602,30659.987989886,30659.987989886,1
D56_mu0,2025-07-11,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,37193.33104978919,30660.028115728357,30660.028115728357,1
D56_mu0,2025-07-12,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,260,31802.842629814288,31171.34069284108,31171.34069284108,1
D56_mu0,2025-07-12,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,239,37821.159060247766,31176.107997551768,31176.107997551768,1
D56_mu0,2025-07-13,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,240,62368.2117056973,60946.252926703615,60946.252926703615,1
D56_mu0,2025-07-13,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174,226,68827.91214947289,60955.005775820755,60955.005775820755,1
D56_mu0,2025-07-14,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,61491.05978291202,59960.34155733246,59960.34155733246,1
D56_mu0,2025-07-14,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,150,217,67458.0772398058,59963.33190543541,59963.33190543541,1
D56_mu0,2025-07-15,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,229,63083.367286224835,61514.828447104876,61514.828447104876,1
D56_mu0,2025-07-15,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,228,69466.33172606275,61524.68010083926,61524.68010083926,1
D56_mu0,2025-07-16,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,238,60545.570210862395,58893.691717637324,58893.691717637324,1
D56_mu0,2025-07-16,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,66327.07016843122,58898.702209160285,58898.702209160285,1
D56_mu0,2025-07-17,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,175,238,61064.311205984726,59446.13685258947,59446.13685258947,1
D56_mu0,2025-07-17,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,244,67265.5031514102,59456.86837607603,59456.86837607603,1
D56_mu0,2025-07-18,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,29678.99723969996,29061.173506990406,29061.173506990406,4
D56_mu0,2025-07-18,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,244,35741.481718458854,29055.534032759326,29055.534032759326,4
D56_mu0,2025-07-19,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,121,184,30560.119709202005,30007.23847801567,30007.23847801567,1
D56_mu0,2025-07-19,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,228,36801.267517659115,30010.82917521659,30010.82917521659,1
D56_mu0,2025-07-20,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,270,59762.7909983462,58241.12965421227,58241.12965421227,1
D56_mu0,2025-07-20,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,147,212,65825.69430214986,58250.92258054389,58250.92258054389,1
D56_mu0,2025-07-21,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,60402.68779719224,59019.67570377964,59019.67570377964,1
D56_mu0,2025-07-21,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,166,266,66330.0467118443,59025.01283917221,59025.01283917221,1
D56_mu0,2025-07-22,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,243,60843.140024734144,59585.016765233544,59585.016765233544,1
D56_mu0,2025-07-22,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,230,67249.4227414238,59592.16213373514,59592.16213373514,1
D56_mu0,2025-07-23,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,235,61162.68417613813,59727.482774973505,59727.482774973505,1
D56_mu0,2025-07-23,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,233,67526.40333823377,59736.532075397256,59736.532075397256,1
D56_mu0,2025-07-24,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,152,217,61041.14175993974,59641.909956903735,59641.909956903735,1
D56_mu0,2025-07-24,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,240,67423.378524232,59646.47718233444,59646.47718233444,1
D56_mu0,2025-07-25,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,237,29282.45250861515,28700.17327187214,28700.17327187214,4
D56_mu0,2025-07-25,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,225,35266.59426362806,28695.42808677254,28695.42808677254,4
D56_mu0,2025-07-26,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,78,136,30633.915758914678,30094.588976794985,30094.588976794985,1
D56_mu0,2025-07-26,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,239,36727.52955004011,30097.353911683607,30097.353911683607,1
D56_mu0,2025-07-27,0,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,88,126,59985.41793461649,58485.84067468205,58485.84067468205,1
D56_mu0,2025-07-27,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,66119.99489133852,58488.359940648676,58488.359940648676,1
D56_mu0,2025-07-28,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,242,58779.04804154185,57661.36138039709,57661.36138039709,4
D56_mu0,2025-07-28,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,252,64927.02305325615,57659.17101962837,57659.17101962837,4
D56_mu0,2025-07-29,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,232,60176.61669941671,59417.94537753808,59417.94537753808,1
D56_mu0,2025-07-29,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,67062.0627409243,59445.122730607334,59445.122730607334,1
D56_mu0,2025-07-30,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,253,59521.405204688264,58986.283483819716,58986.283483819716,1
D56_mu0,2025-07-30,1,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,167,246,66551.89417322418,58997.2189390197,58997.2189390197,1
D56_mu0,2025-07-31,0,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,234,59542.57422999545,58934.129695675816,58934.129695675816,1
D56_mu0,2025-07-31,1,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,180,236,66644.11393878558,58965.88141281495,58965.88141281495,1
