check,max_error,tolerance
D112_refined.incumbent_trace,2.9103830456733704e-11,1e-05
D112_refined.initial_trace,5.4569682106375694e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,5.115907697472721e-12,1e-06
D112_refined.point_initializer,1.6484591469634324e-12,1e-06
D112_refined.risk_delta,1.673328142715036e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,1.5916157281026244e-12,1e-06
D112_refined.milp_state,1.4779288903810084e-12,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,0.0,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,2.546585164964199e-11,1e-05
D112_refined.emergency_fee,3.9949554775375873e-10,1e-05
D112_refined.end_energy,1.1368683772161603e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,2.1827872842550278e-11,1e-05
D112_refined.initial_trace,7.275957614183426e-12,1e-05
D112_refined.incumbent_trace,1.0913936421275139e-11,1e-05
D112_refined.initial_trace,2.546585164964199e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,6.0254023992456496e-12,1e-06
D112_refined.point_initializer,1.5916157281026244e-12,1e-06
D112_refined.risk_delta,1.1937117960769683e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,1.5916157281026244e-12,1e-06
D112_refined.milp_state,7.531752999057062e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,2.220446049250313e-16,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,4.3655745685100555e-11,1e-05
D112_refined.emergency_fee,5.670699465554208e-10,1e-05
D112_refined.end_energy,2.0372681319713593e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,2.1827872842550278e-11,1e-05
D112_refined.initial_trace,4.3655745685100555e-11,1e-05
D112_refined.incumbent_trace,0.0,1e-05
D112_refined.initial_trace,1.4551915228366852e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,5.229594535194337e-12,1e-06
D112_refined.point_initializer,1.7053025658242404e-12,1e-06
D112_refined.risk_delta,1.3216094885137863e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.0463630789890885e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,5.995204332975845e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,1.0186340659856796e-10,1e-05
D112_refined.emergency_fee,5.709352990379557e-10,1e-05
D112_refined.end_energy,2.6193447411060333e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,1.0186340659856796e-10,1e-05
D112_refined.initial_trace,8.003553375601768e-11,1e-05
D112_refined.incumbent_trace,5.093170329928398e-11,1e-05
D112_refined.initial_trace,6.548361852765083e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,6.707523425575346e-12,1e-06
D112_refined.point_initializer,2.0463630789890885e-12,1e-06
D112_refined.risk_delta,1.4104273304837989e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.9558577807620168e-12,1e-06
D112_refined.milp_state,7.567280135845067e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,2.1227464230832993e-13,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,1.6007106751203537e-10,1e-05
D112_refined.emergency_fee,1.2963141671207268e-09,1e-05
D112_refined.end_energy,3.2378011383116245e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,1.0186340659856796e-10,1e-05
D112_refined.initial_trace,5.093170329928398e-11,1e-05
D112_refined.incumbent_trace,9.458744898438454e-11,1e-05
D112_refined.initial_trace,1.6007106751203537e-10,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,5.229594535194337e-12,1e-06
D112_refined.point_initializer,2.3874235921539366e-12,1e-06
D112_refined.risk_delta,1.4104273304837989e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.2737367544323206e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,3.9968028886505635e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,7.275957614183426e-11,1e-05
D112_refined.emergency_fee,6.582885347938827e-10,1e-05
D112_refined.end_energy,2.673914423212409e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,2.1827872842550278e-11,1e-05
D112_refined.initial_trace,2.1827872842550278e-11,1e-05
D112_refined.incumbent_trace,0.0,1e-05
D112_refined.initial_trace,7.275957614183426e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,5.5706550483591855e-12,1e-06
D112_refined.point_initializer,1.7053025658242404e-12,1e-06
D112_refined.risk_delta,1.4210854715202004e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.2737367544323206e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,2.9976021664879227e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,6.548361852765083e-11,1e-05
D112_refined.emergency_fee,5.204583430895582e-10,1e-05
D112_refined.end_energy,2.091837814077735e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,2.1827872842550278e-11,1e-05
D112_refined.initial_trace,0.0,1e-05
D112_refined.incumbent_trace,5.820766091346741e-11,1e-05
D112_refined.initial_trace,6.548361852765083e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,5.286437954055145e-12,1e-06
D112_refined.point_initializer,1.3642420526593924e-12,1e-06
D112_refined.risk_delta,1.4104273304837989e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,1.7905676941154525e-12,1e-06
D112_refined.milp_state,8.526512829121202e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,1.9984014443252818e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,1.8189894035458565e-11,1e-05
D112_refined.emergency_fee,4.2791725718416274e-10,1e-05
D112_refined.end_energy,1.127773430198431e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,3.637978807091713e-12,1e-05
D112_refined.initial_trace,3.637978807091713e-12,1e-05
D112_refined.incumbent_trace,1.4551915228366852e-11,1e-05
D112_refined.initial_trace,1.8189894035458565e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,7.389644451905042e-12,1e-06
D112_refined.point_initializer,3.467448550509289e-12,1e-06
D112_refined.risk_delta,1.4104273304837989e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,4.547473508864641e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,3.6637359812630166e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,2.9103830456733704e-11,1e-05
D112_refined.emergency_fee,4.2018655221909285e-10,1e-05
D112_refined.end_energy,1.07775122160092e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,2.9103830456733704e-11,1e-05
D112_refined.initial_trace,1.4551915228366852e-11,1e-05
D112_refined.incumbent_trace,1.4551915228366852e-11,1e-05
D112_refined.initial_trace,1.8189894035458565e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,6.252776074688882e-12,1e-06
D112_refined.point_initializer,1.4779288903810084e-12,1e-06
D112_refined.risk_delta,1.5987211554602254e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,1.7763568394002505e-12,1e-06
D112_refined.milp_state,8.348877145181177e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,3.3306690738754696e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,4.3655745685100555e-11,1e-05
D112_refined.emergency_fee,6.372395944254095e-10,1e-05
D112_refined.end_energy,2.000888343900442e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,7.275957614183426e-12,1e-05
D112_refined.initial_trace,0.0,1e-05
D112_refined.incumbent_trace,7.275957614183426e-12,1e-05
D112_refined.initial_trace,4.3655745685100555e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,7.048583938740194e-12,1e-06
D112_refined.point_initializer,1.5916157281026244e-12,1e-06
D112_refined.risk_delta,1.5134560271690134e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.7284841053187847e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,2.220446049250313e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,8.003553375601768e-11,1e-05
D112_refined.emergency_fee,8.200586876228044e-10,1e-05
D112_refined.end_energy,2.346496330574155e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,8.003553375601768e-11,1e-05
D112_refined.initial_trace,1.4551915228366852e-11,1e-05
D112_refined.incumbent_trace,6.548361852765083e-11,1e-05
D112_refined.initial_trace,7.275957614183426e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,6.139089236967266e-12,1e-06
D112_refined.point_initializer,1.2505552149377763e-12,1e-06
D112_refined.risk_delta,1.7621459846850485e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.0463630789890885e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,2.6645352591003757e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,2.9103830456733704e-11,1e-05
D112_refined.emergency_fee,5.978115780180815e-10,1e-05
D112_refined.end_energy,1.9099388737231493e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,7.275957614183426e-12,1e-05
D112_refined.initial_trace,0.0,1e-05
D112_refined.incumbent_trace,2.9103830456733704e-11,1e-05
D112_refined.initial_trace,1.4551915228366852e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,5.6843418860808015e-12,1e-06
D112_refined.point_initializer,2.2737367544323206e-12,1e-06
D112_refined.risk_delta,2.3163693185779266e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,3.296918293926865e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,1.3322676295501878e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,1.0913936421275139e-10,1e-05
D112_refined.emergency_fee,6.90761225996539e-10,1e-05
D112_refined.end_energy,2.419255906715989e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,1.4551915228366852e-11,1e-05
D112_refined.initial_trace,4.3655745685100555e-11,1e-05
D112_refined.incumbent_trace,5.820766091346741e-11,1e-05
D112_refined.initial_trace,1.0913936421275139e-10,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,5.5706550483591855e-12,1e-06
D112_refined.point_initializer,1.1368683772161603e-12,1e-06
D112_refined.risk_delta,2.3163693185779266e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.2737367544323206e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,5.218048215738236e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,2.9103830456733704e-11,1e-05
D112_refined.emergency_fee,8.077378765847243e-10,1e-05
D112_refined.end_energy,2.3737811716273427e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,2.9103830456733704e-11,1e-05
D112_refined.initial_trace,2.1827872842550278e-11,1e-05
D112_refined.incumbent_trace,2.9103830456733704e-11,1e-05
D112_refined.initial_trace,2.1827872842550278e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,6.0822458181064576e-12,1e-06
D112_refined.point_initializer,3.296918293926865e-12,1e-06
D112_refined.risk_delta,1.3429257705865894e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,3.240074875066057e-12,1e-06
D112_refined.milp_state,8.810729923425242e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,7.771561172376096e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,9.458744898438454e-11,1e-05
D112_refined.emergency_fee,5.820766091346741e-10,1e-05
D112_refined.end_energy,1.687112671788782e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,9.458744898438454e-11,1e-05
D112_refined.initial_trace,1.4551915228366852e-11,1e-05
D112_refined.incumbent_trace,6.912159733474255e-11,1e-05
D112_refined.initial_trace,4.001776687800884e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,5.7980287238024175e-12,1e-06
D112_refined.point_initializer,1.5916157281026244e-12,1e-06
D112_refined.risk_delta,2.1955770534987096e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.2737367544323206e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,6.996922523941394e-16,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,4.001776687800884e-11,1e-05
D112_refined.emergency_fee,4.538378561846912e-10,1e-05
D112_refined.end_energy,1.227817847393453e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,1.4551915228366852e-11,1e-05
D112_refined.initial_trace,1.4551915228366852e-11,1e-05
D112_refined.incumbent_trace,2.546585164964199e-11,1e-05
D112_refined.initial_trace,1.4551915228366852e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,6.707523425575346e-12,1e-06
D112_refined.point_initializer,1.2505552149377763e-12,1e-06
D112_refined.risk_delta,1.6058265828178264e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.0961010704922955e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,6.328271240363392e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,4.3655745685100555e-11,1e-05
D112_refined.emergency_fee,6.390337148332037e-10,1e-05
D112_refined.end_energy,2.4374458007514477e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,1.4551915228366852e-11,1e-05
D112_refined.initial_trace,1.4551915228366852e-11,1e-05
D112_refined.incumbent_trace,2.1827872842550278e-11,1e-05
D112_refined.initial_trace,4.3655745685100555e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,6.480149750132114e-12,1e-06
D112_refined.point_initializer,1.2505552149377763e-12,1e-06
D112_refined.risk_delta,1.4068746168049984e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.1600499167107046e-12,1e-06
D112_refined.milp_state,9.094947017729282e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,9.658940314238862e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,4.3655745685100555e-11,1e-05
D112_refined.emergency_fee,5.427409632829949e-10,1e-05
D112_refined.end_energy,2.3283064365386963e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,2.9103830456733704e-11,1e-05
D112_refined.initial_trace,7.275957614183426e-12,1e-05
D112_refined.incumbent_trace,2.1827872842550278e-11,1e-05
D112_refined.initial_trace,4.3655745685100555e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,6.934897101018578e-12,1e-06
D112_refined.point_initializer,1.5916157281026244e-12,1e-06
D112_refined.risk_delta,9.769962616701378e-13,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.2168933355715126e-12,1e-06
D112_refined.milp_state,8.810729923425242e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,1.9984014443252818e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,1.4551915228366852e-10,1e-05
D112_refined.emergency_fee,9.047198545886204e-10,1e-05
D112_refined.end_energy,2.928572939708829e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,7.275957614183426e-11,1e-05
D112_refined.initial_trace,7.275957614183426e-12,1e-05
D112_refined.incumbent_trace,8.003553375601768e-11,1e-05
D112_refined.initial_trace,1.4551915228366852e-10,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,5.7980287238024175e-12,1e-06
D112_refined.point_initializer,2.1600499167107046e-12,1e-06
D112_refined.risk_delta,1.2647660696529783e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,3.183231456205249e-12,1e-06
D112_refined.milp_state,8.526512829121202e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,1.3211653993039363e-14,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,8.731149137020111e-11,1e-05
D112_refined.emergency_fee,7.753442332614213e-10,1e-05
D112_refined.end_energy,2.2009771782904863e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,5.820766091346741e-11,1e-05
D112_refined.initial_trace,3.637978807091713e-11,1e-05
D112_refined.incumbent_trace,8.731149137020111e-11,1e-05
D112_refined.initial_trace,7.275957614183426e-12,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,6.0254023992456496e-12,1e-06
D112_refined.point_initializer,1.9326762412674725e-12,1e-06
D112_refined.risk_delta,1.659117287999834e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,2.8421709430404007e-12,1e-06
D112_refined.milp_state,8.810729923425242e-13,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,6.217248937900877e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,5.820766091346741e-11,1e-05
D112_refined.emergency_fee,8.158167474903166e-10,1e-05
D112_refined.end_energy,2.1191226551309228e-10,1e-06
D112_refined.selected_q,0.0,1e-06
D112_refined.incumbent_trace,5.820766091346741e-11,1e-05
D112_refined.initial_trace,3.637978807091713e-11,1e-05
D112_refined.incumbent_trace,4.3655745685100555e-11,1e-05
D112_refined.initial_trace,3.637978807091713e-11,1e-05
D112_refined.candidate_initial,0.0,1e-06
D112_refined.scenarios,5.286437954055145e-12,1e-06
D112_refined.point_initializer,2.2737367544323206e-12,1e-06
D112_refined.risk_delta,3.183231456205249e-12,1e-06
D112_refined.milp_q,0.0,1e-06
D112_refined.milp_balance,3.183231456205249e-12,1e-06
D112_refined.milp_state,1.3642420526593924e-12,1e-06
D112_refined.milp_continuity,0.0,1e-06
D112_refined.milp_terminal,0.0,1e-06
D112_refined.milp_integrality,3.1086244689504383e-15,1e-06
D112_refined.ordinary,0.0,1e-05
D112_refined.score,3.637978807091713e-11,1e-05
D112_refined.emergency_fee,4.113189788768068e-10,1e-05
